"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Aug 24 17:24:49 GMT 2023","Thu Aug 24 17:24:50 GMT 2023","204","chromium","","","","","Validar o endpoint GET /characters",""
"passed","Thu Aug 24 17:24:49 GMT 2023","Thu Aug 24 17:24:49 GMT 2023","373","chromium","","","","","Validar o endpoint GET /characters/staff",""
"passed","Thu Aug 24 17:24:48 GMT 2023","Thu Aug 24 17:24:49 GMT 2023","356","chromium","","","","","Validar o endpoint GET /characters/house/{house}",""
"passed","Thu Aug 24 17:24:49 GMT 2023","Thu Aug 24 17:24:49 GMT 2023","204","chromium","","","","","Validar o endpoint GET /characters/{id}",""
"passed","Thu Aug 24 17:24:50 GMT 2023","Thu Aug 24 17:24:50 GMT 2023","174","chromium","","","","","Validar o endpoint GET /spells",""
"passed","Thu Aug 24 17:24:49 GMT 2023","Thu Aug 24 17:24:49 GMT 2023","194","chromium","","","","","Validar o endpoint GET /characters/students",""
